day,time_index,time,PeakAcceleration value,PeakVelocity value,Band1 value,DamageAccumulation value,YR RMS Velocity value,YR Temperature value,YR Peak Acceleration value,YR Peak Velocity value,RMSVelocity value,Temperature value,YR Band 1 value,YR Damage Accumulation value,BatteryVoltage value
6,12,6012,0.0352399,0.0161605,0.0048595,0.3748418,0.0039746,68.68349724,0.032702,0.0135359,0.0050153,68.68349724,0.0042986,0.3894969,3.123711824
6,13,6013,0.0428197,0.0128115,0.0027285,0.3599338,0.0041338,68.51339111,0.0323416,0.0151205,0.0043419,68.51339111,0.0030523,0.369127,3.124297857
6,14,6014,0.0338187,0.0133258,0.004007,0.3773585,0.0050668,68.07115021,0.0313895,0.0171146,0.0051303,68.07115021,0.0034597,0.3751415,3.123418808
6,15,6015,0.0321568,0.0118792,0.0032338,0.3729108,0.0043041,67.73094482,0.0343505,0.0158994,0.0039161,67.73094482,0.0027538,0.359202,3.124102592
6,16,6016,0.0335025,0.0148109,0.0036612,0.3512039,0.0037166,67.39073944,0.031069,0.0142363,0.0045668,67.39073944,0.0036141,0.3601608,3.123907328
6,17,6017,0.0317399,0.0145175,0.0021718,0.3674651,0.0052641,67.32267227,0.0324141,0.0156784,0.0041237,67.32267227,0.0038939,0.3589705,3.123516321
6,18,6018,0.0375519,0.0134626,0.0033198,0.3510818,0.0040861,67.22063675,0.0288097,0.0113847,0.0042122,67.22063675,0.0025212,0.3719073,3.123711824
6,19,6019,0.0313591,0.0168726,0.0025068,0.3656372,0.0044109,67.08454361,0.0313582,0.0122919,0.005226,67.08454361,0.0037255,0.3503771,3.124395609
6,20,6020,0.0392845,0.0169658,0.0055692,0.3675572,0.0040092,67.11855659,0.0324465,0.0118923,0.005101,67.11855659,0.0037054,0.3694846,3.124297857
6,21,6021,0.0332564,0.0159471,0.002284,0.3529694,0.0044894,67.28865929,0.0317957,0.0137114,0.0043455,67.28865929,0.0026445,0.3533287,3.124004841
6,22,6022,0.0369293,0.0118929,0.0024899,0.3761517,0.0045529,66.8123642,0.0294422,0.0131109,0.0040635,66.8123642,0.0033241,0.3614352,3.123516321
6,23,6023,0.0323288,0.015564,0.0048075,0.3591229,0.0041999,66.74433823,0.030184,0.0117226,0.0048209,66.74433823,0.0034106,0.370182,3.124004841
6,24,6024,0.0299607,0.0143416,0.0047162,0.3790399,0.0040606,66.71032524,0.0364365,0.0132861,0.005016,66.71032524,0.0039467,0.3677383,3.124297857
6,25,6025,0.0289772,0.0141057,0.0057178,0.3680644,0.0048189,66.77835121,0.0311527,0.0143341,0.0052641,66.77835121,0.0045281,0.3742127,3.123418808
6,26,6026,0.030786,0.0128327,0.0033501,0.3511387,0.0045326,66.50616837,0.0277844,0.0146388,0.0039086,66.50616837,0.004067,0.3694305,3.123809576
6,27,6027,0.0314477,0.0175524,0.0023301,0.3685418,0.0048527,66.13195,0.0330108,0.0136564,0.0052443,66.13195,0.0036257,0.3648648,3.123614311
6,28,6028,0.0312939,0.0116176,0.0048434,0.3558468,0.0045717,65.8257576,0.0355385,0.0148961,0.0041076,65.8257576,0.0047975,0.3503681,3.123809576
6,29,6029,0.0317264,0.0136663,0.0033743,0.358049,0.0040847,66.09793701,0.0321239,0.0120369,0.0049281,66.09793701,0.0023079,0.3783606,3.123711824
6,30,6030,0.0300086,0.0121009,0.0039073,0.3675329,0.0044403,66.64226151,0.0286871,0.0123919,0.0045599,66.64226151,0.0035927,0.3616637,3.123907328
0,0,,,,,,,,,,,,,,
