day,time_index,time,PeakAcceleration value,PeakVelocity value,YR Band 1 value,YR Damage Accumulation value,YR Peak Acceleration value,YR Peak Velocity value,Band1 value,DamageAccumulation value,YR RMS Velocity value,YR Temperature value,RMSVelocity value,Temperature value,BatteryVoltage value
7,124,6011,0.0334041,0.0124111,0.0033538,0.3608762,0.0354676,0.0182179,0.0034777,0.372824,0.0048597,66.88043137,0.0051573,66.88043137,3.157704353
7,125,6012,0.03478,0.013565,0.0023019,0.3804737,0.0313982,0.0144509,0.0025798,0.3590525,0.0048306,66.54022255,0.0044527,66.54022255,3.158192873
7,126,6013,0.0352508,0.0175635,0.0028343,0.3572903,0.0282561,0.0131696,0.0036847,0.3488092,0.0044963,66.47215881,0.0053906,66.47215881,3.157997608
7,127,6014,0.0335711,0.0146865,0.0031062,0.3678074,0.0339407,0.0162487,0.0047293,0.3603326,0.0049927,66.77835121,0.0047174,66.77835121,3.157704353
7,128,6015,0.0371749,0.0159333,0.0026984,0.3591148,0.0358557,0.0135117,0.0037561,0.3671261,0.0040362,66.74433823,0.0052085,66.74433823,3.158388138
7,129,6016,0.033709,0.0159732,0.0033271,0.3558806,0.0327458,0.0140031,0.0037197,0.3703453,0.0041788,66.77835121,0.004283,66.77835121,3.157899857
7,130,6017,0.034633,0.014389,0.0024432,0.3676601,0.0305542,0.0132383,0.0024168,0.3619191,0.0043003,66.84637375,0.0042359,66.84637375,3.158388138
7,131,6018,0.0315322,0.0146006,0.0037119,0.3621927,0.0378847,0.0149482,0.0027716,0.3637605,0.0041778,67.05053406,0.0044254,67.05053406,3.157802343
7,132,6019,0.0347167,0.0124888,0.0019473,0.3519882,0.0337124,0.0114611,0.002613,0.355497,0.0036657,66.54022255,0.0043138,66.54022255,3.157704353
7,133,6020,0.0359653,0.0143821,0.0067696,0.360765,0.0308072,0.0158978,0.0046284,0.3612627,0.0053687,66.54022255,0.0047995,66.54022255,3.157899857
7,134,6021,0.0312433,0.0132862,0.0029536,0.3533768,0.0296018,0.0141774,0.0022614,0.3603569,0.0045527,66.8123642,0.0041213,66.8123642,3.158290625
7,135,6022,0.0325007,0.0201665,0.0031958,0.3570469,0.0265696,0.0132125,0.0051213,0.3417552,0.0043696,66.77835121,0.0054847,66.77835121,3.15809536
7,136,6023,0.031951,0.0158838,0.0030015,0.3731036,0.0269444,0.0132229,0.0041459,0.3622635,0.0038827,66.74433823,0.0048691,66.74433823,3.157313824
7,137,6024,0.0342917,0.0131789,0.0027497,0.3733771,0.0310149,0.0114891,0.0029663,0.3735943,0.0039192,66.40413284,0.0044403,66.40413284,3.157997608
7,138,6025,0.0310399,0.0126178,0.0032528,0.3564788,0.0306225,0.0109183,0.0045172,0.3682326,0.0042539,66.37011986,0.0045094,66.37011986,3.157313824
7,139,6026,0.0327405,0.0157214,0.0032292,0.3583393,0.0289166,0.0138619,0.0049384,0.3447763,0.0046651,66.13195,0.0048553,66.13195,3.156825542
7,140,6027,0.0359617,0.0179822,0.0028018,0.3645883,0.0268902,0.0156655,0.0040718,0.3555756,0.0043056,66.09793701,0.0051163,66.09793701,3.157509089
7,141,6028,0.0330755,0.0119356,0.0046714,0.3757336,0.0365335,0.0144737,0.0032558,0.3524893,0.0043968,66.23403015,0.0045803,66.23403015,3.157020807
7,142,6029,0.0344091,0.0109206,0.0036634,0.3634431,0.0314628,0.0133699,0.0018781,0.3640018,0.0043164,66.23403015,0.0036646,66.23403015,3.157509089
7,143,6030,0.0396487,0.0145645,0.0044998,0.3518409,0.0278944,0.0135731,0.0035051,0.3526141,0.0044413,66.09793701,0.0045333,66.09793701,3.157216072
7,144,6031,0.0393848,0.0168715,0.00293,0.3529921,0.0300666,0.0124647,0.0025315,0.3775375,0.0036825,66.09793701,0.0047182,66.09793701,3.157216072
